249.0000,249.0000,0.0000,0.0000,0.0000,249.0000,249.0000,0.0000,0.0000,0.0000,249.0000,0.0000,0.0000,2.0000,249
249.0000,249.0000,0.0000,0.0000,0.0000,249.0000,249.0000,0.0000,0.0000,0.0000,249.0000,0.0000,0.0000,1.6000,249
249.0000,249.0000,0.0000,0.0000,0.0000,249.0000,249.0000,0.0000,0.0000,0.0000,249.0000,0.0000,0.0000,1.2000,249
249.0000,249.0000,0.0000,0.0000,0.0000,249.0000,249.0000,0.0000,0.0000,0.0000,249.0000,0.0000,0.0000,0.8000,249
249.0000,249.0000,0.0000,0.0000,0.0000,249.0000,249.0000,0.0000,0.0000,0.0000,249.0000,0.0000,0.0000,0.4000,249
249.0000,249.0000,0.0000,0.0000,0.0000,249.0000,249.0000,0.0000,0.0000,0.0000,249.0000,0.0000,0.0000,0.0000,249
249.0000,249.0000,0.0000,0.0000,0.0000,249.0000,249.0000,0.0000,0.0000,0.0000,249.0000,0.0000,0.0000,0.0000,249
249.0000,249.0000,0.0000,0.0000,0.0000,249.0000,249.0000,0.0000,0.0000,0.0000,249.0000,0.0000,0.0000,0.0000,249
245.0000,245.0000,0.0000,-4.0000,-4.0000,245.0000,245.0000,0.0000,4.4570,0.0182,245.0000,-4.0000,-4.0000,-4.0000,245
245.0000,245.0000,0.0000,0.0000,0.0000,245.0000,245.0000,0.0000,0.0000,0.0000,245.0000,0.0000,-3.2000,-3.6000,245
245.0000,245.0000,0.0000,0.0000,0.0000,245.0000,245.0000,0.0000,0.0000,0.0000,245.0000,0.0000,-2.4000,-3.2000,245
245.0000,245.0000,0.0000,0.0000,0.0000,245.0000,245.0000,0.0000,0.0000,0.0000,245.0000,0.0000,-1.6000,-2.8000,245
245.0000,245.0000,0.0000,0.0000,0.0000,245.0000,245.0000,0.0000,0.0000,0.0000,245.0000,0.0000,-0.8000,-2.4000,245
245.0000,245.0000,0.0000,0.0000,0.0000,245.0000,245.0000,0.0000,0.0000,0.0000,245.0000,0.0000,0.0000,-2.0000,245
245.0000,245.0000,0.0000,0.0000,0.0000,245.0000,245.0000,0.0000,0.0000,0.0000,245.0000,0.0000,0.0000,-1.6000,245
245.0000,245.0000,0.0000,0.0000,0.0000,245.0000,245.0000,0.0000,0.0000,0.0000,245.0000,0.0000,0.0000,-1.2000,245
245.0000,245.0000,0.0000,0.0000,0.0000,245.0000,245.0000,0.0000,0.0000,0.0000,245.0000,0.0000,0.0000,-0.8000,245
245.0000,245.0000,0.0000,0.0000,0.0000,245.0000,245.0000,0.0000,0.0000,0.0000,245.0000,0.0000,0.0000,-0.4000,245
245.0000,245.0000,0.0000,0.0000,0.0000,245.0000,245.0000,0.0000,0.0000,0.0000,245.0000,0.0000,0.0000,0.0000,245
245.0000,245.0000,0.0000,0.0000,0.0000,245.0000,245.0000,0.0000,0.0000,0.0000,245.0000,0.0000,0.0000,0.0000,245
245.0000,244.0000,1.0000,0.0000,-1.0000,245.0000,244.0000,1.0000,51.0322,0.2090,244.1657,-0.8343,-0.8343,-0.8343,244.1656716
244.0000,244.0000,0.0000,-1.0000,0.0000,244.0000,244.0000,0.0000,0.0000,0.0000,244.0000,-0.1657,-0.8331,-0.9166,244
244.0000,244.0000,0.0000,0.0000,0.0000,244.0000,244.0000,0.0000,0.0000,0.0000,244.0000,0.0000,-0.6331,-0.8166,244
244.0000,244.0000,0.0000,0.0000,0.0000,244.0000,244.0000,0.0000,0.0000,0.0000,244.0000,0.0000,-0.4331,-0.7166,244
